2;arms_factory;393.00;9.85;379.00;0.18;0
2;arms_factory;392.00;9.70;380.00;2.85;0
2;arms_factory;392.00;9.85;379.00;0.69;0
2;arms_factory;395.00;9.70;379.00;1.90;0
2;arms_factory;395.00;9.70;378.00;4.91;0
2;arms_factory;394.00;9.70;381.00;1.29;0
2;industrial_complex;393.00;9.70;380.00;3.96;0
2;industrial_complex;392.00;9.85;379.00;0.34;0
2;industrial_complex;395.00;9.70;381.00;3.36;0
2;industrial_complex;395.00;9.70;380.00;4.57;0
2;industrial_complex;394.00;9.70;381.00;2.41;0
2;industrial_complex;393.00;9.70;376.00;0.25;0
2;air_base;392.00;9.70;381.00;0.35;0
2;supply_node;393.00;9.93;378.00;4.47;0
2;naval_base;392.00;9.70;382.00;-3.93;804
2;bunker;391.00;9.70;378.00;3.87;0
2;coastal_bunker;392.00;9.50;375.00;-0.32;0
2;dockyard;396.00;9.70;381.00;-3.93;0
2;anti_air_building;393.00;9.93;378.00;5.58;0
2;anti_air_building;392.00;9.78;377.00;0.86;0
2;anti_air_building;395.00;9.70;379.00;3.52;0
2;synthetic_refinery;395.00;9.70;378.00;1.36;0
2;fuel_silo;394.00;9.70;377.00;4.03;0
2;radar_station;393.00;9.85;379.00;1.01;0
2;rocket_site;392.00;9.85;379.00;3.42;0
2;nuclear_reactor;395.00;9.70;379.00;4.64;0
2;floating_harbor;399.95;9.50;384.95;-0.79;636
3;arms_factory;368.00;9.70;309.00;0.69;0
3;arms_factory;372.00;9.90;308.00;1.90;0
3;arms_factory;367.00;9.70;305.00;4.91;0
3;arms_factory;372.00;9.70;309.00;1.29;0
3;arms_factory;374.00;9.70;305.00;3.96;0
3;arms_factory;372.00;9.90;308.00;0.34;0
3;industrial_complex;372.00;9.82;306.00;3.36;0
3;industrial_complex;372.00;9.70;309.00;4.57;0
3;industrial_complex;369.00;9.78;309.00;2.41;0
3;industrial_complex;371.00;9.70;310.00;0.25;0
3;industrial_complex;372.00;9.82;306.00;0.35;0
3;industrial_complex;370.00;10.28;306.00;4.47;0
3;air_base;371.00;10.82;307.00;0.85;0
3;supply_node;370.00;10.28;306.00;3.71;0
3;naval_base;370.00;9.50;302.00;0.00;954
3;bunker;372.00;9.70;304.00;2.92;0
3;coastal_bunker;366.00;9.50;308.00;-1.82;0
3;dockyard;367.00;9.50;303.00;0.00;0
3;anti_air_building;369.00;9.70;305.00;3.52;0
3;anti_air_building;367.00;9.70;308.00;1.36;0
3;anti_air_building;369.00;9.70;304.00;4.03;0
3;synthetic_refinery;373.00;9.70;308.00;5.59;0
3;fuel_silo;369.00;9.70;305.00;3.42;0
3;radar_station;371.00;10.82;307.00;5.42;0
3;rocket_site;367.00;9.70;306.00;2.48;0
3;nuclear_reactor;373.00;9.70;308.00;4.03;0
3;floating_harbor;370.00;9.50;296.00;-3.14;198
4;arms_factory;336.00;9.50;295.00;4.91;0
4;arms_factory;338.00;9.70;295.00;1.29;0
4;arms_factory;339.00;9.50;294.00;3.96;0
4;arms_factory;336.00;9.50;294.00;0.34;0
4;arms_factory;337.00;9.50;294.00;3.36;0
4;arms_factory;338.00;9.50;293.00;4.57;0
4;industrial_complex;336.00;9.50;295.00;2.41;0
4;industrial_complex;339.00;9.70;295.00;0.25;0
4;industrial_complex;336.00;9.50;295.00;0.35;0
4;industrial_complex;336.00;9.50;294.00;4.47;0
4;industrial_complex;339.00;9.50;294.00;0.85;0
4;industrial_complex;337.00;9.50;293.00;3.87;0
4;air_base;337.00;9.70;295.00;5.08;0
4;supply_node;337.00;9.50;294.00;4.40;0
4;naval_base;336.00;9.50;295.00;1.57;1113
4;bunker;337.00;9.50;294.00;0.86;0
4;coastal_bunker;339.00;9.50;294.00;1.57;0
4;dockyard;336.00;9.50;294.00;1.57;0
4;anti_air_building;339.00;9.70;295.00;4.03;0
4;anti_air_building;337.00;9.50;293.00;5.59;0
4;anti_air_building;338.00;9.70;295.00;3.42;0
4;synthetic_refinery;337.00;9.50;294.00;4.64;0
4;fuel_silo;336.00;9.50;295.00;2.48;0
4;radar_station;338.00;9.70;294.00;6.11;0
4;rocket_site;339.00;9.70;295.00;0.41;0
4;nuclear_reactor;336.00;9.50;294.00;3.08;0
4;floating_harbor;331.00;9.50;294.00;1.57;637
5;arms_factory;284.00;9.70;269.00;3.96;0
5;arms_factory;281.00;9.70;268.00;0.34;0
5;arms_factory;288.00;9.70;268.00;3.36;0
5;arms_factory;283.00;9.70;269.00;4.57;0
5;arms_factory;283.00;9.70;269.00;2.41;0
5;arms_factory;287.00;9.70;268.00;0.25;0
5;industrial_complex;286.00;9.70;268.00;0.35;0
5;industrial_complex;282.00;9.70;269.00;4.47;0
5;industrial_complex;288.00;9.70;267.00;0.85;0
5;industrial_complex;288.00;9.70;267.00;3.87;0
5;industrial_complex;285.00;9.70;268.00;5.08;0
5;industrial_complex;284.00;9.70;270.00;2.92;0
5;air_base;284.00;9.70;270.00;5.58;0
5;supply_node;288.00;9.70;269.00;2.53;0
5;supply_node;282.00;9.70;267.00;5.12;0
5;naval_base;289.00;9.70;267.00;1.57;1001
5;naval_base;281.00;9.50;266.00;1.11;1001
5;bunker;285.00;9.70;269.00;5.59;0
5;bunker;287.00;9.70;267.00;3.42;0
5;coastal_bunker;283.00;9.50;266.00;1.11;0
5;coastal_bunker;287.00;9.70;272.00;-2.55;0
5;dockyard;284.00;9.70;271.00;-2.55;0
5;anti_air_building;284.00;9.70;269.00;0.41;0
5;anti_air_building;288.00;9.70;268.00;3.08;0
5;anti_air_building;288.00;9.70;268.00;0.92;0
5;synthetic_refinery;282.00;9.70;269.00;1.02;0
5;fuel_silo;290.00;9.70;269.00;5.15;0
5;radar_station;287.00;9.70;269.00;2.72;0
5;rocket_site;286.00;9.70;268.00;4.54;0
5;nuclear_reactor;288.00;9.70;269.00;0.92;0
6;arms_factory;274.00;11.05;250.00;3.36;0
6;arms_factory;263.00;9.80;237.00;4.57;0
6;arms_factory;262.00;11.65;244.00;2.41;0
6;arms_factory;262.00;9.70;251.00;0.25;0
6;arms_factory;253.00;12.07;240.00;0.35;0
6;arms_factory;255.00;9.70;235.00;4.47;0
6;industrial_complex;266.00;9.70;250.00;0.85;0
6;industrial_complex;251.00;10.50;240.00;3.87;0
6;industrial_complex;267.00;10.75;243.00;5.08;0
6;industrial_complex;261.00;9.70;250.00;2.92;0
6;industrial_complex;267.00;9.85;235.00;5.58;0
6;industrial_complex;257.00;9.70;234.00;0.86;0
6;air_base;259.00;9.70;250.00;3.52;0
6;supply_node;270.00;9.70;250.00;1.77;0
6;supply_node;252.00;10.53;239.00;4.71;0
6;supply_node;259.00;9.70;233.00;1.01;0
6;supply_node;258.00;9.80;249.00;3.95;0
6;supply_node;277.00;9.95;248.00;5.42;0
6;supply_node;267.00;11.03;240.00;3.18;0
6;naval_base;264.00;9.70;253.00;-3.39;1104
6;naval_base;247.00;9.50;238.00;-1.57;1096
6;naval_base;278.00;9.70;244.00;0.59;906
6;naval_base;273.00;9.50;238.00;1.03;906
6;naval_base;264.00;9.50;231.00;0.79;973
6;naval_base;259.00;9.70;254.00;-3.52;1104
6;bunker;279.00;9.88;252.00;2.98;0
6;bunker;264.00;9.70;237.00;4.54;0
6;bunker;258.00;9.70;235.00;0.92;0
6;bunker;267.00;9.70;249.00;3.59;0
6;bunker;250.00;9.70;239.00;1.43;0
6;bunker;256.00;9.70;245.00;1.53;0
6;coastal_bunker;257.00;9.70;252.00;-3.52;0
6;coastal_bunker;281.00;9.70;250.00;-3.79;0
6;coastal_bunker;252.00;9.70;245.00;-2.60;0
6;coastal_bunker;266.00;9.70;251.00;-3.39;0
6;coastal_bunker;274.00;9.70;241.00;1.03;0
6;coastal_bunker;252.00;9.50;233.00;0.79;0
6;dockyard;263.00;9.50;231.00;0.79;0
6;anti_air_building;270.00;9.98;240.00;6.16;0
6;anti_air_building;263.00;10.38;248.00;1.09;0
6;anti_air_building;280.00;9.70;248.00;5.22;0
6;synthetic_refinery;256.00;10.48;243.00;0.49;0
6;fuel_silo;255.00;9.70;245.00;4.61;0
6;radar_station;264.00;11.62;244.00;1.73;0
6;rocket_site;254.00;9.85;243.00;3.66;0
6;nuclear_reactor;263.00;11.07;246.00;5.22;0
7;arms_factory;260.00;9.70;218.00;2.41;0
7;arms_factory;264.00;9.70;213.00;0.25;0
7;arms_factory;263.00;9.70;211.00;0.35;0
7;arms_factory;264.00;9.70;212.00;4.47;0
7;arms_factory;265.00;11.35;219.00;0.85;0
7;arms_factory;263.00;9.85;220.00;3.87;0
7;industrial_complex;269.00;9.70;217.00;5.08;0
7;industrial_complex;260.00;9.70;215.00;2.92;0
7;industrial_complex;269.00;9.70;214.00;5.58;0
7;industrial_complex;259.00;9.70;214.00;0.86;0
7;industrial_complex;263.00;9.70;212.00;3.52;0
7;industrial_complex;270.00;9.70;220.00;1.36;0
7;air_base;260.00;9.70;219.00;4.03;0
7;supply_node;267.00;10.25;216.00;1.01;0
7;supply_node;259.00;9.70;216.00;3.95;0
7;naval_base;265.00;9.70;222.00;-3.31;973
7;naval_base;257.00;9.70;212.00;0.00;1112
7;bunker;259.00;9.70;222.00;4.03;0
7;bunker;265.00;9.70;213.00;0.41;0
7;coastal_bunker;264.00;9.70;223.00;-3.31;0
7;coastal_bunker;256.00;9.50;215.00;-2.82;0
7;dockyard;256.00;9.50;219.00;-2.82;0
7;anti_air_building;266.00;11.25;216.00;5.15;0
7;anti_air_building;262.00;9.70;215.00;2.98;0
7;anti_air_building;263.00;9.70;212.00;4.54;0
7;synthetic_refinery;261.00;9.70;212.00;0.92;0
7;fuel_silo;263.00;9.85;220.00;3.59;0
7;radar_station;264.00;11.53;216.00;0.09;0
7;rocket_site;258.00;9.70;218.00;1.53;0
7;nuclear_reactor;269.00;9.70;214.00;5.65;0
8;arms_factory;235.00;9.70;221.00;0.35;0
8;arms_factory;236.00;9.70;219.00;4.47;0
8;arms_factory;237.00;9.70;220.00;0.85;0
8;arms_factory;234.00;9.70;219.00;3.87;0
8;arms_factory;236.00;9.70;218.00;5.08;0
8;arms_factory;235.00;9.70;220.00;2.92;0
8;industrial_complex;235.00;9.70;218.00;5.58;0
8;industrial_complex;238.00;9.70;221.00;0.86;0
8;industrial_complex;238.00;9.70;221.00;3.52;0
8;industrial_complex;237.00;9.70;221.00;1.36;0
8;industrial_complex;236.00;9.70;221.00;4.03;0
8;industrial_complex;235.00;9.70;221.00;5.59;0
8;air_base;235.00;9.70;221.00;3.42;0
8;supply_node;235.00;9.70;219.00;5.42;0
8;naval_base;235.00;9.70;222.00;-3.73;1096
8;bunker;235.00;9.70;220.00;4.03;0
8;coastal_bunker;238.00;9.70;220.00;1.57;0
8;dockyard;233.00;9.50;219.00;1.57;0
8;anti_air_building;238.00;9.70;221.00;0.92;0
8;anti_air_building;237.00;9.70;221.00;1.02;0
8;anti_air_building;237.00;9.70;221.00;5.15;0
8;synthetic_refinery;236.00;9.70;221.00;2.98;0
8;fuel_silo;235.00;9.70;221.00;4.54;0
8;radar_station;237.00;9.70;220.00;1.95;0
8;rocket_site;237.00;9.70;220.00;3.59;0
8;nuclear_reactor;234.00;9.70;219.00;1.43;0
8;floating_harbor;243.00;9.50;219.00;-1.57;452
9;arms_factory;243.00;9.70;185.00;0.85;0
9;arms_factory;235.00;9.70;191.00;3.87;0
9;arms_factory;244.00;9.70;191.00;5.08;0
9;arms_factory;234.00;9.70;190.00;2.92;0
9;arms_factory;234.00;9.70;188.00;5.58;0
9;arms_factory;243.00;9.88;188.00;0.86;0
9;industrial_complex;232.00;9.70;191.00;3.52;0
9;industrial_complex;241.00;9.75;191.00;1.36;0
9;industrial_complex;241.00;9.70;192.00;4.03;0
9;industrial_complex;243.00;9.70;187.00;5.59;0
9;industrial_complex;240.00;9.70;188.00;3.42;0
9;industrial_complex;241.00;9.70;185.00;4.64;0
9;air_base;237.00;9.70;191.00;2.48;0
9;supply_node;238.00;9.70;189.00;6.11;0
9;naval_base;231.00;9.50;190.00;-1.11;773
9;bunker;236.00;9.70;188.00;3.08;0
9;coastal_bunker;242.00;9.70;193.00;-4.25;0
9;dockyard;233.00;9.50;195.00;-1.11;0
9;anti_air_building;234.00;9.70;189.00;5.15;0
9;anti_air_building;243.00;10.10;189.00;2.98;0
9;anti_air_building;237.00;9.70;190.00;4.54;0
9;synthetic_refinery;234.00;9.70;193.00;0.92;0
9;fuel_silo;243.00;9.70;185.00;3.59;0
9;radar_station;239.00;9.70;190.00;0.09;0
9;rocket_site;239.00;9.70;189.00;1.53;0
9;nuclear_reactor;234.00;9.70;190.00;5.65;0
9;floating_harbor;229.74;9.50;184.87;-4.25;81
10;arms_factory;193.00;9.70;190.00;5.08;0
10;arms_factory;195.00;9.70;188.00;2.92;0
10;arms_factory;192.00;9.70;188.00;5.58;0
10;arms_factory;193.00;9.70;189.00;0.86;0
10;arms_factory;195.00;9.70;189.00;3.52;0
10;arms_factory;195.00;9.70;190.00;1.36;0
10;industrial_complex;192.00;9.70;188.00;4.03;0
10;industrial_complex;193.00;9.70;188.00;5.59;0
10;industrial_complex;195.00;9.70;189.00;3.42;0
10;industrial_complex;192.00;9.70;189.00;4.64;0
10;industrial_complex;193.00;9.70;191.00;2.48;0
10;industrial_complex;193.00;9.70;188.00;4.03;0
10;air_base;194.00;9.70;187.00;0.41;0
10;supply_node;193.00;9.70;188.00;5.35;0
10;naval_base;191.00;9.50;190.00;-0.79;910
10;bunker;193.00;9.70;190.00;1.02;0
10;coastal_bunker;192.00;9.50;192.00;-3.93;0
10;dockyard;192.00;9.50;186.00;-0.79;0
10;anti_air_building;193.00;9.70;189.00;4.54;0
10;anti_air_building;194.00;9.70;189.00;0.92;0
10;anti_air_building;195.00;9.70;190.00;3.59;0
10;synthetic_refinery;192.00;9.70;190.00;1.43;0
10;fuel_silo;193.00;9.70;188.00;1.53;0
10;radar_station;194.00;9.70;189.00;0.79;0
10;rocket_site;192.00;9.70;189.00;2.04;0
10;nuclear_reactor;193.00;9.70;191.00;4.70;0
10;floating_harbor;187.05;9.50;182.05;-3.93;364
11;arms_factory;753.00;9.88;154.00;5.58;0
11;arms_factory;723.00;10.00;133.00;0.86;0
11;arms_factory;757.00;10.12;134.00;3.52;0
11;arms_factory;744.00;9.93;149.00;1.36;0
11;arms_factory;718.00;9.70;128.00;4.03;0
11;arms_factory;755.00;10.60;130.00;5.59;0
11;industrial_complex;740.00;9.70;165.00;3.42;0
11;industrial_complex;740.00;9.70;165.00;4.64;0
11;industrial_complex;753.00;9.93;126.00;2.48;0
11;industrial_complex;734.00;9.73;157.00;4.03;0
11;industrial_complex;735.00;9.70;157.00;0.41;0
11;industrial_complex;762.00;10.35;149.00;3.08;0
11;air_base;762.00;10.35;149.00;0.92;0
11;supply_node;760.00;9.85;144.00;3.48;0
11;supply_node;755.00;10.60;130.00;6.07;0
11;supply_node;735.00;9.70;128.00;2.72;0
11;supply_node;737.00;9.70;161.00;5.65;0
11;supply_node;748.00;10.05;153.00;1.95;0
11;supply_node;700.00;9.70;132.00;4.89;0
11;supply_node;734.00;12.38;146.00;0.09;0
11;supply_node;719.00;9.70;132.00;4.13;0
11;naval_base;734.00;9.70;161.00;-1.57;1046
11;naval_base;725.00;9.50;145.00;-1.46;1115
11;naval_base;768.00;9.70;144.00;-3.93;1012
11;naval_base;753.00;9.70;162.00;-3.86;1012
11;naval_base;697.00;9.50;136.00;-2.68;657
11;naval_base;718.00;9.50;140.00;-2.82;1115
11;bunker;745.00;10.65;145.00;3.15;0
11;bunker;725.00;11.15;130.00;6.16;0
11;bunker;730.00;9.78;150.00;1.09;0
11;bunker;737.00;9.70;132.00;5.22;0
11;bunker;765.00;11.62;127.00;0.49;0
11;bunker;753.00;10.90;149.00;4.61;0
11;bunker;701.00;9.70;130.00;5.82;0
11;bunker;736.00;9.70;161.00;3.66;0
11;coastal_bunker;703.00;9.70;135.00;-4.17;0
11;coastal_bunker;715.00;9.70;133.00;-2.82;0
11;coastal_bunker;753.00;9.70;162.00;-3.86;0
11;coastal_bunker;746.00;9.70;166.00;-3.84;0
11;coastal_bunker;725.00;9.50;146.00;-2.13;0
11;coastal_bunker;767.00;9.70;151.00;-3.93;0
11;dockyard;726.00;9.50;150.00;-2.13;0
11;anti_air_building;759.00;11.53;137.00;5.38;0
11;anti_air_building;740.00;9.88;125.00;2.11;0
11;anti_air_building;747.00;9.70;155.00;4.78;0
11;synthetic_refinery;726.00;9.70;134.00;1.16;0
11;fuel_silo;726.00;9.70;134.00;2.71;0
11;radar_station;733.00;11.88;143.00;1.92;0
11;rocket_site;719.00;9.70;129.00;4.68;0
11;nuclear_reactor;719.00;9.70;129.00;5.89;0
12;arms_factory;538.00;10.60;389.00;3.52;0
12;arms_factory;553.00;11.18;435.00;1.36;0
12;arms_factory;550.00;10.65;372.00;4.03;0
12;arms_factory;601.00;10.15;348.00;5.59;0
12;arms_factory;620.00;11.23;349.00;3.42;0
12;arms_factory;580.00;11.15;347.00;4.64;0
12;industrial_complex;542.00;9.85;422.00;2.48;0
12;industrial_complex;567.00;13.03;334.00;4.03;0
12;industrial_complex;556.00;13.07;332.00;0.41;0
12;industrial_complex;597.00;10.55;340.00;3.08;0
12;industrial_complex;592.00;10.80;337.00;0.92;0
12;industrial_complex;598.00;10.05;362.00;1.02;0
12;air_base;535.00;10.50;403.00;5.15;0
12;supply_node;621.00;13.23;357.00;2.72;0
12;supply_node;533.00;11.85;415.00;5.65;0
12;supply_node;544.00;9.95;434.00;1.95;0
12;supply_node;565.00;11.82;357.00;4.89;0
12;supply_node;571.00;11.43;343.00;0.09;0
12;supply_node;602.00;10.30;349.00;4.13;0
12;supply_node;585.00;10.18;354.00;0.79;0
12;supply_node;627.00;10.98;340.00;2.26;0
12;supply_node;601.00;10.93;366.00;0.02;0
12;supply_node;543.00;10.60;388.00;1.50;0
12;supply_node;612.00;11.65;337.00;4.44;0
12;supply_node;513.00;10.48;435.00;2.19;0
12;supply_node;558.00;14.20;337.00;3.67;0
12;supply_node;550.00;10.55;368.00;0.32;0
12;supply_node;577.00;11.50;329.00;2.91;0
12;supply_node;595.00;10.68;332.00;5.84;0
12;supply_node;559.00;9.88;430.00;2.49;0
12;supply_node;585.00;10.75;341.00;5.08;0
12;naval_base;546.00;9.70;393.00;-3.82;1025
12;naval_base;627.00;9.70;363.00;-3.61;689
12;naval_base;592.00;9.70;362.00;-3.00;912
12;naval_base;565.00;9.70;367.00;-3.24;714
12;naval_base;561.00;9.70;436.00;-4.51;739
12;naval_base;560.00;9.70;369.00;-4.09;714
12;naval_base;549.00;9.50;426.00;0.42;878
12;naval_base;526.00;9.70;438.00;-4.49;832
12;naval_base;544.00;9.70;419.00;1.57;878
12;naval_base;593.00;9.50;364.00;-1.57;912
12;bunker;613.00;11.62;357.00;2.11;0
12;bunker;631.00;10.90;335.00;4.78;0
12;bunker;572.00;11.95;333.00;1.16;0
12;bunker;608.00;10.68;356.00;2.71;0
12;bunker;612.00;10.05;365.00;0.55;0
12;bunker;543.00;9.78;397.00;4.68;0
12;bunker;585.00;11.23;336.00;5.89;0
12;bunker;511.00;9.70;440.00;2.62;0
12;bunker;613.00;10.78;345.00;5.28;0
12;bunker;537.00;10.82;431.00;1.67;0
12;bunker;558.00;13.15;343.00;4.33;0
12;bunker;566.00;11.10;359.00;1.07;0
12;bunker;531.00;11.98;427.00;2.27;0
12;bunker;558.00;9.70;369.00;0.11;0
12;bunker;577.00;9.70;358.00;2.78;0
12;bunker;596.00;10.70;332.00;4.34;0
12;bunker;571.00;11.00;351.00;2.17;0
12;bunker;556.00;11.45;433.00;4.84;0
12;coastal_bunker;561.00;9.70;436.00;-4.51;0
12;coastal_bunker;510.00;9.70;446.00;-3.14;0
12;coastal_bunker;562.00;9.70;369.00;-4.09;0
12;coastal_bunker;574.00;9.70;360.00;-4.15;0
12;coastal_bunker;632.00;9.70;360.00;-3.61;0
12;coastal_bunker;547.00;9.70;392.00;-3.82;0
12;coastal_bunker;593.00;9.50;365.00;-1.57;0
12;coastal_bunker;589.00;9.70;361.00;-3.00;0
12;coastal_bunker;541.00;9.50;438.00;-2.90;0
12;coastal_bunker;544.00;9.70;404.00;0.83;0
12;dockyard;561.00;9.70;427.00;-4.51;0
12;anti_air_building;592.00;11.05;333.00;0.18;0
12;anti_air_building;601.00;11.07;330.00;1.74;0
12;anti_air_building;629.00;11.05;344.00;4.40;0
12;synthetic_refinery;521.00;12.85;426.00;0.79;0
12;fuel_silo;615.00;11.03;345.00;4.91;0
12;rocket_site;560.00;9.78;368.00;2.85;0
12;nuclear_reactor;577.00;10.35;354.00;5.52;0
13;arms_factory;695.00;11.85;300.00;4.03;0
13;arms_factory;651.00;10.60;347.00;5.59;0
13;arms_factory;688.00;10.53;324.00;3.42;0
13;arms_factory;698.00;11.60;291.00;4.64;0
13;arms_factory;662.00;10.70;325.00;2.48;0
13;arms_factory;661.00;10.55;328.00;4.03;0
13;industrial_complex;686.00;13.28;293.00;0.41;0
13;industrial_complex;698.00;12.03;294.00;3.08;0
13;industrial_complex;658.00;11.68;322.00;0.92;0
13;industrial_complex;668.00;12.03;307.00;1.02;0
13;industrial_complex;684.00;10.40;317.00;5.15;0
13;industrial_complex;693.00;10.85;305.00;2.98;0
13;air_base;642.00;12.23;321.00;4.54;0
13;supply_node;695.00;11.82;294.00;1.95;0
13;supply_node;644.00;12.60;314.00;4.89;0
13;supply_node;674.00;11.10;332.00;0.09;0
13;supply_node;688.00;9.88;325.00;4.13;0
13;supply_node;656.00;10.68;339.00;0.79;0
13;supply_node;664.00;12.45;318.00;2.26;0
13;supply_node;670.00;12.75;296.00;0.02;0
13;supply_node;662.00;11.53;304.00;1.50;0
13;supply_node;712.00;11.40;306.00;4.44;0
13;supply_node;642.00;11.38;337.00;2.19;0
13;supply_node;692.00;10.90;304.00;3.67;0
13;supply_node;677.00;11.25;320.00;0.32;0
13;supply_node;643.00;10.88;351.00;2.91;0
13;supply_node;682.00;13.30;295.00;5.84;0
13;supply_node;675.00;11.28;307.00;2.49;0
13;supply_node;699.00;11.03;313.00;5.08;0
13;supply_node;652.00;11.18;325.00;1.73;0
13;supply_node;668.00;9.70;340.00;3.21;0
13;supply_node;636.00;11.35;325.00;0.97;0
13;supply_node;687.00;10.73;315.00;3.91;0
13;naval_base;673.00;9.70;342.00;-3.73;702
13;naval_base;643.00;9.70;359.00;-2.78;689
13;naval_base;703.00;9.70;316.00;-3.46;926
13;naval_base;686.00;9.70;331.00;-4.12;926
13;naval_base;659.00;9.70;344.00;-3.39;702
13;naval_base;721.00;9.70;310.00;-3.68;1011
13;naval_base;682.00;9.70;337.00;-4.21;702
13;bunker;645.00;11.45;335.00;4.78;0
13;bunker;654.00;10.20;346.00;1.16;0
13;bunker;669.00;10.73;327.00;2.71;0
13;bunker;668.00;10.85;323.00;0.55;0
13;bunker;673.00;11.70;319.00;4.68;0
13;bunker;680.00;12.62;294.00;5.89;0
13;bunker;637.00;11.18;351.00;2.62;0
13;bunker;662.00;11.73;307.00;5.28;0
13;bunker;690.00;9.70;326.00;1.67;0
13;bunker;671.00;11.28;310.00;4.33;0
13;bunker;650.00;12.73;315.00;1.07;0
13;bunker;694.00;10.82;308.00;2.27;0
13;bunker;656.00;10.65;328.00;0.11;0
13;bunker;689.00;11.10;315.00;2.78;0
13;bunker;667.00;9.78;339.00;4.34;0
13;bunker;671.00;12.82;296.00;2.17;0
13;bunker;708.00;11.48;304.00;4.84;0
13;bunker;689.00;12.43;292.00;0.12;0
13;bunker;702.00;11.45;310.00;2.78;0
13;bunker;640.00;11.65;322.00;0.62;0
13;coastal_bunker;641.00;9.70;359.00;-2.78;0
13;coastal_bunker;661.00;9.70;344.00;-3.73;0
13;coastal_bunker;658.00;9.70;346.00;-3.39;0
13;coastal_bunker;686.00;9.70;331.00;-4.12;0
13;coastal_bunker;700.00;9.70;319.00;-3.46;0
13;coastal_bunker;713.00;9.70;311.00;-3.68;0
13;coastal_bunker;684.00;9.70;335.00;-4.21;0
13;dockyard;693.00;9.70;325.00;-4.12;0
13;anti_air_building;694.00;10.43;315.00;0.18;0
13;anti_air_building;636.00;11.15;349.00;1.74;0
13;anti_air_building;688.00;9.70;326.00;4.40;0
13;synthetic_refinery;638.00;11.03;345.00;0.79;0
13;fuel_silo;670.00;12.10;294.00;4.91;0
13;radar_station;677.00;11.28;323.00;0.77;0
13;rocket_site;641.00;11.73;336.00;2.85;0
13;nuclear_reactor;693.00;11.80;296.00;5.52;0
14;arms_factory;532.00;14.38;321.00;3.42;0
14;arms_factory;531.00;14.82;325.00;4.64;0
14;arms_factory;486.00;13.93;357.00;2.48;0
14;arms_factory;538.00;14.78;318.00;4.03;0
14;arms_factory;529.00;14.73;322.00;0.41;0
14;arms_factory;469.00;13.32;356.00;3.08;0
14;industrial_complex;481.00;13.12;358.00;0.92;0
